x,y,z,freq,value
93.912,118.593,1.2,3000000000.0,-25.7759151459
93.611,118.623,1.2,3000000000.0,-25.4126243591
93.31,118.721,1.2,3000000000.0,-25.5591278076
93.009,118.912,1.2,3000000000.0,-25.339307785
92.407,119.472,1.2,3000000000.0,-25.2417926788
92.106,119.665,1.2,3000000000.0,-25.2885055542
91.805,119.766,1.2,3000000000.0,-25.6149501801
91.504,119.798,1.2,3000000000.0,-25.8491439819
91.203,119.768,1.2,3000000000.0,-25.401014328
90.902,119.67,1.2,3000000000.0,-25.3323879242
90.601,119.479,1.2,3000000000.0,-25.2725048065
89.999,118.919,1.2,3000000000.0,-25.5569610596
89.698,118.726,1.2,3000000000.0,-25.0708293915
89.397,118.625,1.2,3000000000.0,-25.4240856171
89.096,118.593,1.2,3000000000.0,-25.8648376465
88.795,118.623,1.2,3000000000.0,-25.370677948
88.494,118.721,1.2,3000000000.0,-25.2466564178
88.193,118.912,1.2,3000000000.0,-25.3580322266
87.591,119.472,1.2,3000000000.0,-25.2877426147
87.29,119.665,1.2,3000000000.0,-25.0930614471
86.989,119.766,1.2,3000000000.0,-25.1343326569
86.688,119.798,1.2,3000000000.0,-25.1288871765
86.387,119.768,1.2,3000000000.0,-25.0560798645
86.086,119.67,1.2,3000000000.0,-25.0889873505
85.785,119.479,1.2,3000000000.0,-25.6059875488
85.183,118.919,1.2,3000000000.0,-25.4603843689
84.882,118.726,1.2,3000000000.0,-25.3343009949
84.581,118.625,1.2,3000000000.0,-25.6689682007
84.28,118.593,1.2,3000000000.0,-25.6995124817
83.979,118.623,1.2,3000000000.0,-24.9081039429
83.678,118.721,1.2,3000000000.0,-25.471370697
83.377,118.912,1.2,3000000000.0,-25.8199672699
82.775,119.472,1.2,3000000000.0,-25.8877944946
82.474,119.665,1.2,3000000000.0,-26.2657032013
82.173,119.766,1.2,3000000000.0,-25.5771198273
81.872,119.798,1.2,3000000000.0,-25.3454666138
81.571,119.768,1.2,3000000000.0,-25.1566886902
81.571,119.768,1.2,3000000000.0,-24.8785762787
81.27,119.67,1.2,3000000000.0,-24.5735702515
80.969,119.479,1.2,3000000000.0,-24.2508811951
80.367,118.919,1.2,3000000000.0,-24.1028671265
80.066,118.726,1.2,3000000000.0,-24.2105503082
79.765,118.625,1.2,3000000000.0,-24.3529396057
79.464,118.593,1.2,3000000000.0,-23.9545402527
79.163,118.623,1.2,3000000000.0,-24.5591335297
78.862,118.721,1.2,3000000000.0,-24.9711208344
78.561,118.912,1.2,3000000000.0,-24.9785995483
78.386,119.074,1.2,3000000000.0,-25.0574226379
79.136,119.074,1.2,3000000000.0,-25.1818523407
79.136,121.49,1.2,3000000000.0,-24.7541713715
78.386,121.49,1.2,3000000000.0,-25.1130599976
78.561,121.327,1.2,3000000000.0,-25.3907260895
78.862,121.134,1.2,3000000000.0,-25.002954483
79.163,121.033,1.2,3000000000.0,-24.5554981232
79.464,121.001,1.2,3000000000.0,-24.1496086121
79.765,121.031,1.2,3000000000.0,-23.9682350159
80.066,121.129,1.2,3000000000.0,-23.9515419006
80.367,121.32,1.2,3000000000.0,-24.1275787354
80.969,121.88,1.2,3000000000.0,-23.943403244
81.27,122.073,1.2,3000000000.0,-23.7341556549
81.571,122.174,1.2,3000000000.0,-24.2313957214
81.872,122.206,1.2,3000000000.0,-24.6959667206
82.173,122.176,1.2,3000000000.0,-24.6427001953
82.474,122.078,1.2,3000000000.0,-24.5713157654
82.775,121.887,1.2,3000000000.0,-24.8946456909
83.377,121.327,1.2,3000000000.0,-25.0183258057
83.678,121.134,1.2,3000000000.0,-25.0106678009
83.979,121.033,1.2,3000000000.0,-25.3440170288
84.28,121.001,1.2,3000000000.0,-25.6963653564
84.581,121.031,1.2,3000000000.0,-25.4081611633
84.882,121.129,1.2,3000000000.0,-24.732755661
85.183,121.32,1.2,3000000000.0,-25.1674556732
85.785,121.88,1.2,3000000000.0,-25.1147651672
86.086,122.073,1.2,3000000000.0,-25.1886177063
86.387,122.174,1.2,3000000000.0,-25.2034950256
86.688,122.206,1.2,3000000000.0,-25.5049705505
86.989,122.176,1.2,3000000000.0,-25.6777629852
87.29,122.078,1.2,3000000000.0,-25.6430740356
87.591,121.887,1.2,3000000000.0,-25.5015468597
88.193,121.327,1.2,3000000000.0,-25.4572296143
88.494,121.134,1.2,3000000000.0,-25.7157840729
88.494,121.134,1.2,3000000000.0,-25.8248386383
88.795,121.033,1.2,3000000000.0,-25.4890213013
89.096,121.001,1.2,3000000000.0,-25.5130615234
89.397,121.031,1.2,3000000000.0,-25.2244358063
89.698,121.129,1.2,3000000000.0,-25.0767478943
89.999,121.32,1.2,3000000000.0,-25.7613449097
90.601,121.88,1.2,3000000000.0,-25.6218719482
90.902,122.073,1.2,3000000000.0,-25.2900352478
91.203,122.174,1.2,3000000000.0,-25.5033855438
91.504,122.206,1.2,3000000000.0,-25.7363548279
91.805,122.176,1.2,3000000000.0,-25.9846286774
92.106,122.078,1.2,3000000000.0,-25.5226612091
92.407,121.887,1.2,3000000000.0,-25.8423862457
93.009,121.327,1.2,3000000000.0,-25.4289264679
93.31,121.134,1.2,3000000000.0,-25.2071380615
93.611,121.033,1.2,3000000000.0,-25.3837471008
93.912,121.001,1.2,3000000000.0,-25.3472938538
94.213,121.031,1.2,3000000000.0,-24.8499698639
94.514,121.129,1.2,3000000000.0,-25.4608078003
94.815,121.32,1.2,3000000000.0,-25.4436664581
95.417,121.88,1.2,3000000000.0,-24.9601173401
95.718,122.073,1.2,3000000000.0,-25.6513824463
96.019,122.174,1.2,3000000000.0,-25.6275157928
96.32,122.206,1.2,3000000000.0,-25.837348938
96.621,122.176,1.2,3000000000.0,-25.1151103973
96.922,122.078,1.2,3000000000.0,-25.4168281555
97.223,121.887,1.2,3000000000.0,-25.305891037
97.825,121.327,1.2,3000000000.0,-25.3310508728
98.126,121.134,1.2,3000000000.0,-24.7636585236
98.427,121.033,1.2,3000000000.0,-24.9112510681
98.728,121.001,1.2,3000000000.0,-25.0782108307
99.029,121.031,1.2,3000000000.0,-25.4455890656
99.33,121.129,1.2,3000000000.0,-25.5874710083
99.631,121.32,1.2,3000000000.0,-25.1773815155
100.233,121.88,1.2,3000000000.0,-25.0579776764
100.534,122.073,1.2,3000000000.0,-24.7467765808
100.835,122.174,1.2,3000000000.0,-24.9543819427
101.136,122.206,1.2,3000000000.0,-25.0172634125
101.437,122.176,1.2,3000000000.0,-25.202299118
101.738,122.078,1.2,3000000000.0,-24.9249744415
102.039,121.887,1.2,3000000000.0,-24.8595752716
102.641,121.327,1.2,3000000000.0,-25.3848323822
102.942,121.134,1.2,3000000000.0,-24.747838974
103.243,121.033,1.2,3000000000.0,-25.0064353943
103.243,121.033,1.2,3000000000.0,-25.7412948608
103.544,121.001,1.2,3000000000.0,-25.8200054169
103.845,121.031,1.2,3000000000.0,-25.5004558563
104.146,121.129,1.2,3000000000.0,-25.6666507721
104.447,121.32,1.2,3000000000.0,-25.7171516418
105.049,121.88,1.2,3000000000.0,-26.3338565826
105.35,122.073,1.2,3000000000.0,-26.5811920166
105.651,122.174,1.2,3000000000.0,-26.953666687
105.952,122.206,1.2,3000000000.0,-26.9213905334
106.253,122.176,1.2,3000000000.0,-26.3745193481
106.554,122.078,1.2,3000000000.0,-26.9067440033
106.855,121.887,1.2,3000000000.0,-26.6893100739
107.457,121.327,1.2,3000000000.0,-26.9783706665
107.758,121.134,1.2,3000000000.0,-27.4011497498
108.059,121.033,1.2,3000000000.0,-27.4298381805
108.36,121.001,1.2,3000000000.0,-27.8281345367
108.661,121.031,1.2,3000000000.0,-28.8767490387
108.962,121.129,1.2,3000000000.0,-29.158575058
109.263,121.32,1.2,3000000000.0,-29.2823009491
109.865,121.88,1.2,3000000000.0,-29.5115528107
110.166,122.073,1.2,3000000000.0,-30.5262012482
110.467,122.174,1.2,3000000000.0,-30.4273071289
110.768,122.206,1.2,3000000000.0,-31.1733837128
111.069,122.176,1.2,3000000000.0,-31.477689743
111.37,122.078,1.2,3000000000.0,-32.1282043457
111.671,121.887,1.2,3000000000.0,-33.6141853333
112.273,121.327,1.2,3000000000.0,-34.411529541
112.574,121.134,1.2,3000000000.0,-35.9430618286
112.875,121.033,1.2,3000000000.0,-36.1961021423
113.176,121.001,1.2,3000000000.0,-36.4341201782
113.477,121.031,1.2,3000000000.0,-41.415145874
113.778,121.129,1.2,3000000000.0,-40.2501144409
114.079,121.32,1.2,3000000000.0,-39.8507804871
114.681,121.88,1.2,3000000000.0,-36.6679153442
114.982,122.073,1.2,3000000000.0,-37.4276046753
115.283,122.174,1.2,3000000000.0,-36.2477035522
115.584,122.206,1.2,3000000000.0,-36.6847610474
115.885,122.176,1.2,3000000000.0,-36.8789482117
116.186,122.078,1.2,3000000000.0,-35.4449157715
116.487,121.887,1.2,3000000000.0,-35.2258987427
117.089,121.327,1.2,3000000000.0,-35.1142883301
117.39,121.134,1.2,3000000000.0,-33.6368904114
117.691,121.033,1.2,3000000000.0,-33.0909385681
117.691,121.033,1.2,3000000000.0,-31.5956115723
117.992,121.001,1.2,3000000000.0,-29.6549034119
118.293,121.031,1.2,3000000000.0,-29.0093040466
118.594,121.129,1.2,3000000000.0,-28.887424469
118.895,121.32,1.2,3000000000.0,-28.5098648071
119.497,121.88,1.2,3000000000.0,-28.8419647217
119.798,122.073,1.2,3000000000.0,-28.2542877197
120.099,122.174,1.2,3000000000.0,-28.5261554718
120.4,122.206,1.2,3000000000.0,-29.5443401337
120.701,122.176,1.2,3000000000.0,-31.459733963
121.002,122.078,1.2,3000000000.0,-32.3139610291
121.303,121.887,1.2,3000000000.0,-31.641248703
121.905,121.327,1.2,3000000000.0,-31.838891983
122.206,121.134,1.2,3000000000.0,-32.1444015503
122.507,121.033,1.2,3000000000.0,-32.6087608337
122.808,121.001,1.2,3000000000.0,-32.486907959
123.109,121.031,1.2,3000000000.0,-32.2469596863
123.41,121.129,1.2,3000000000.0,-31.956287384
123.711,121.32,1.2,3000000000.0,-32.2636413574
124.313,121.88,1.2,3000000000.0,-32.4302825928
124.614,122.073,1.2,3000000000.0,-33.4238739014
124.915,122.174,1.2,3000000000.0,-34.303150177
125.216,122.206,1.2,3000000000.0,-38.5591697693
125.517,122.176,1.2,3000000000.0,-39.7396736145
125.818,122.078,1.2,3000000000.0,-47.9814109802
126.119,121.887,1.2,2999860000.0,-46.8057594299
126.721,121.327,1.2,2999860000.0,-49.6810340881
127.022,121.134,1.2,2969900000.0,-56.8268051147
127.323,121.033,1.2,3000000000.0,-41.5147628784
127.624,121.001,1.2,3000000000.0,-37.5513496399
127.925,121.031,1.2,3000000000.0,-37.7124595642
128.226,121.129,1.2,3000000000.0,-38.3935203552
128.527,121.32,1.2,3000000000.0,-35.949054718
129.129,121.88,1.2,3000000000.0,-38.1909980774
129.43,122.073,1.2,3000000000.0,-37.3211746216
129.731,122.174,1.2,3000000000.0,-37.7063903809
130.032,122.206,1.2,3000000000.0,-38.6418418884
130.333,122.176,1.2,3000000000.0,-43.1308631897
130.634,122.078,1.2,3000000000.0,-42.0106582642
130.935,121.887,1.2,3000000000.0,-40.8558731079
131.537,121.327,1.2,3000000000.0,-37.8781967163
131.838,121.134,1.2,3000000000.0,-37.4769248962
132.139,121.033,1.2,3000000000.0,-34.1554832458
132.44,121.001,1.2,3000000000.0,-32.8902778625
132.44,121.001,1.2,3000000000.0,-31.2423286438
132.741,121.031,1.2,3000000000.0,-29.9039421082
133.042,121.129,1.2,3000000000.0,-29.0297489166
133.343,121.32,1.2,3000000000.0,-28.6722736359
133.945,121.88,1.2,3000000000.0,-28.1102561951
134.246,122.073,1.2,3000000000.0,-26.9828681946
134.547,122.174,1.2,3000000000.0,-26.4846553802
134.848,122.206,1.2,3000000000.0,-25.8122692108
135.149,122.176,1.2,3000000000.0,-24.1496772766
135.45,122.078,1.2,3000000000.0,-23.3050994873
135.751,121.887,1.2,3000000000.0,-22.6143760681
136.353,121.327,1.2,3000000000.0,-21.8538188934
136.654,121.134,1.2,3000000000.0,-21.3233833313
136.955,121.033,1.2,3000000000.0,-21.06782341
137.256,121.001,1.2,3000000000.0,-20.3089027405
137.557,121.031,1.2,3000000000.0,-19.2251987457
137.858,121.129,1.2,3000000000.0,-18.9083347321
138.159,121.32,1.2,3000000000.0,-18.2929954529
138.761,121.88,1.2,3000000000.0,-18.1668891907
139.062,122.073,1.2,3000000000.0,-17.9959259033
139.363,122.174,1.2,3000000000.0,-17.8626365662
139.664,122.206,1.2,3000000000.0,-17.5687942505
139.965,122.176,1.2,3000000000.0,-17.3399372101
140.266,122.078,1.2,3000000000.0,-16.8622131348
140.567,121.887,1.2,3000000000.0,-16.6517429352
141.169,121.327,1.2,3000000000.0,-16.6243209839
141.47,121.134,1.2,3000000000.0,-16.5181770325
141.771,121.033,1.2,3000000000.0,-16.4133625031
142.072,121.001,1.2,3000000000.0,-16.2523803711
142.373,121.031,1.2,3000000000.0,-15.7725992203
142.674,121.129,1.2,3000000000.0,-15.7653770447
142.975,121.32,1.2,3000000000.0,-15.6197052002
143.577,121.88,1.2,3000000000.0,-15.5184373856
143.878,122.073,1.2,3000000000.0,-15.4239149094
144.179,122.174,1.2,3000000000.0,-15.4420337677
144.48,122.206,1.2,3000000000.0,-15.5690374374
144.781,122.176,1.2,3000000000.0,-15.7077579498
145.082,122.078,1.2,3000000000.0,-15.5352544785
145.383,121.887,1.2,3000000000.0,-15.6673021317
145.985,121.327,1.2,3000000000.0,-15.5946302414
146.286,121.134,1.2,3000000000.0,-15.8385620117
146.587,121.033,1.2,3000000000.0,-15.7510385513
146.888,121.001,1.2,3000000000.0,-15.6660461426
147.189,121.031,1.2,3000000000.0,-15.8173179626
147.189,121.031,1.2,3000000000.0,-15.7546262741
147.49,121.129,1.2,3000000000.0,-15.9347629547
147.791,121.32,1.2,3000000000.0,-15.8503990173
148.393,121.88,1.2,3000000000.0,-16.002904892
148.694,122.073,1.2,3000000000.0,-15.9076166153
148.995,122.174,1.2,3000000000.0,-16.1035270691
149.296,122.206,1.2,3000000000.0,-16.1871967316
149.597,122.176,1.2,3000000000.0,-16.4724674225
149.898,122.078,1.2,3000000000.0,-16.4145240784
150.199,121.887,1.2,3000000000.0,-16.6368732452
150.801,121.327,1.2,3000000000.0,-16.6188621521
151.102,121.134,1.2,3000000000.0,-16.7121810913
151.403,121.033,1.2,3000000000.0,-16.9189586639
151.704,121.001,1.2,3000000000.0,-16.9907741547
152.005,121.031,1.2,3000000000.0,-17.0102500916
152.306,121.129,1.2,3000000000.0,-17.0949077606
152.607,121.32,1.2,3000000000.0,-17.1837863922
153.209,121.88,1.2,3000000000.0,-17.2495956421
153.51,122.073,1.2,3000000000.0,-17.522977829
153.811,122.174,1.2,3000000000.0,-17.5439510345
154.112,122.206,1.2,3000000000.0,-17.7423686981
154.413,122.176,1.2,3000000000.0,-18.0484085083
154.546,122.133,1.2,3000000000.0,-18.1516437531
153.796,122.133,1.2,3000000000.0,-18.2884082794
153.796,124.537,1.2,3000000000.0,-18.4904308319
154.546,124.537,1.2,3000000000.0,-18.438457489
154.413,124.582,1.2,3000000000.0,-18.3634605408
154.112,124.614,1.2,3000000000.0,-18.1824493408
153.811,124.584,1.2,3000000000.0,-18.4244709015
153.51,124.486,1.2,3000000000.0,-19.0443782806
153.209,124.295,1.2,3000000000.0,-18.5891475677
152.607,123.735,1.2,3000000000.0,-18.0553760529
152.306,123.542,1.2,3000000000.0,-17.674036026
152.005,123.441,1.2,3000000000.0,-17.4166412354
151.704,123.409,1.2,3000000000.0,-17.0843658447
151.403,123.439,1.2,3000000000.0,-17.1873054504
151.102,123.537,1.2,3000000000.0,-16.7028617859
150.801,123.728,1.2,3000000000.0,-16.8270988464
150.199,124.288,1.2,3000000000.0,-16.8410720825
149.898,124.481,1.2,3000000000.0,-17.0553512573
149.597,124.582,1.2,3000000000.0,-17.1787567139
149.296,124.614,1.2,3000000000.0,-17.2682094574
148.995,124.584,1.2,3000000000.0,-17.3347969055
148.995,124.584,1.2,3000000000.0,-17.2373695374
148.694,124.486,1.2,3000000000.0,-17.3182258606
148.393,124.295,1.2,3000000000.0,-17.0092372894
147.791,123.735,1.2,3000000000.0,-16.979101181
147.49,123.542,1.2,3000000000.0,-17.0818138123
147.189,123.441,1.2,3000000000.0,-17.0794086456
146.888,123.409,1.2,3000000000.0,-16.9196224213
146.587,123.439,1.2,3000000000.0,-16.7117958069
146.286,123.537,1.2,3000000000.0,-16.3967323303
145.985,123.728,1.2,3000000000.0,-16.2976093292
145.383,124.288,1.2,3000000000.0,-16.1270370483
145.082,124.481,1.2,3000000000.0,-16.0752048492
144.781,124.582,1.2,3000000000.0,-15.9275283813
144.48,124.614,1.2,3000000000.0,-16.2314014435
144.179,124.584,1.2,3000000000.0,-16.4650669098
143.878,124.486,1.2,3000000000.0,-16.2118968964
143.577,124.295,1.2,3000000000.0,-16.063627243
142.975,123.735,1.2,3000000000.0,-16.1188354492
142.674,123.542,1.2,3000000000.0,-16.4584465027
142.373,123.441,1.2,3000000000.0,-16.2375736237
142.072,123.409,1.2,3000000000.0,-15.86287117
141.771,123.439,1.2,3000000000.0,-16.0376396179
141.47,123.537,1.2,3000000000.0,-16.6217632294
141.169,123.728,1.2,3000000000.0,-16.603887558
140.567,124.288,1.2,3000000000.0,-16.3766956329
140.266,124.481,1.2,3000000000.0,-16.6916007996
139.965,124.582,1.2,3000000000.0,-16.949464798
139.664,124.614,1.2,3000000000.0,-17.0965499878
139.363,124.584,1.2,3000000000.0,-17.3138313293
139.062,124.486,1.2,3000000000.0,-17.7234725952
138.761,124.295,1.2,3000000000.0,-18.022895813
138.159,123.735,1.2,3000000000.0,-18.2149467468
137.858,123.542,1.2,3000000000.0,-18.3684196472
137.557,123.441,1.2,3000000000.0,-18.6437854767
137.256,123.409,1.2,3000000000.0,-18.6482219696
136.955,123.439,1.2,3000000000.0,-18.9542160034
136.654,123.537,1.2,3000000000.0,-19.0200538635
136.353,123.728,1.2,3000000000.0,-19.2752513885
135.751,124.288,1.2,3000000000.0,-19.8514690399
135.45,124.481,1.2,3000000000.0,-20.0153713226
135.149,124.582,1.2,3000000000.0,-20.271780014
134.848,124.614,1.2,3000000000.0,-20.7378749847
134.547,124.584,1.2,3000000000.0,-21.7049331665
134.246,124.486,1.2,3000000000.0,-22.0413227081
134.246,124.486,1.2,3000000000.0,-22.4583587646
133.945,124.295,1.2,3000000000.0,-23.0554828644
133.343,123.735,1.2,3000000000.0,-23.5784626007
133.042,123.542,1.2,3000000000.0,-23.6698532104
132.741,123.441,1.2,3000000000.0,-23.9965515137
132.44,123.409,1.2,3000000000.0,-24.8157958984
132.139,123.439,1.2,3000000000.0,-26.0144100189
131.838,123.537,1.2,3000000000.0,-26.3298587799
131.537,123.728,1.2,3000000000.0,-27.4662952423
130.935,124.288,1.2,3000000000.0,-28.4196987152
130.634,124.481,1.2,3000000000.0,-29.1567668915
130.333,124.582,1.2,3000000000.0,-29.1575183868
130.032,124.614,1.2,3000000000.0,-28.965845108
129.731,124.584,1.2,3000000000.0,-30.7767333984
129.43,124.486,1.2,3000000000.0,-31.2853431702
129.129,124.295,1.2,3000000000.0,-31.7214279175
128.527,123.735,1.2,3000000000.0,-32.5623016357
128.226,123.542,1.2,3000000000.0,-35.5008888245
127.925,123.441,1.2,3000000000.0,-35.1631202698
127.624,123.409,1.2,3000000000.0,-37.8311958313
127.323,123.439,1.2,3000000000.0,-39.3408546448
127.022,123.537,1.2,3000000000.0,-43.77942276
126.721,123.728,1.2,3000000000.0,-43.5298271179
126.119,124.288,1.2,3000000000.0,-44.5466766357
125.818,124.481,1.2,3000000000.0,-42.2784881592
125.517,124.582,1.2,3000000000.0,-42.5449295044
125.216,124.614,1.2,3000000000.0,-40.3735847473
124.915,124.584,1.2,3000000000.0,-41.2770881653
124.614,124.486,1.2,3000000000.0,-39.1313819885
124.313,124.295,1.2,3000000000.0,-40.132648468
123.711,123.735,1.2,3000000000.0,-38.6401290894
123.41,123.542,1.2,3000000000.0,-40.5244827271
123.109,123.441,1.2,3000000000.0,-44.9611053467
122.808,123.409,1.2,3000000000.0,-43.7469444275
122.507,123.439,1.2,3000000000.0,-45.9599304199
122.206,123.537,1.2,3000000000.0,-41.9527511597
121.905,123.728,1.2,3000000000.0,-43.0188751221
121.303,124.288,1.2,3000000000.0,-41.2575721741
121.002,124.481,1.2,3000000000.0,-39.4333953857
120.701,124.582,1.2,3000000000.0,-38.9933776855
120.4,124.614,1.2,3000000000.0,-42.5690765381
120.099,124.584,1.2,3000000000.0,-43.5441169739
119.798,124.486,1.2,3000000000.0,-40.5324859619
119.497,124.295,1.2,3000000000.0,-37.4313850403
119.497,124.295,1.2,3000000000.0,-37.0595092773
118.895,123.735,1.2,3000000000.0,-37.5410194397
118.594,123.542,1.2,3000000000.0,-38.626953125
118.293,123.441,1.2,3000000000.0,-37.3199996948
117.992,123.409,1.2,3000000000.0,-37.6200904846
117.691,123.439,1.2,3000000000.0,-36.1165962219
117.39,123.537,1.2,3000000000.0,-35.6986732483
117.089,123.728,1.2,3000000000.0,-35.6557197571
116.487,124.288,1.2,3000000000.0,-35.9908561707
116.186,124.481,1.2,3000000000.0,-36.0404052734
115.885,124.582,1.2,3000000000.0,-35.3803634644
115.584,124.614,1.2,3000000000.0,-36.7354736328
115.283,124.584,1.2,3000000000.0,-37.1593017578
114.982,124.486,1.2,3000000000.0,-37.9614753723
114.681,124.295,1.2,3000000000.0,-36.0830688477
114.079,123.735,1.2,3000000000.0,-36.0967407227
113.778,123.542,1.2,3000000000.0,-37.1622238159
113.477,123.441,1.2,3000000000.0,-36.2167358398
113.176,123.409,1.2,3000000000.0,-37.0658302307
112.875,123.439,1.2,3000000000.0,-36.6959991455
112.574,123.537,1.2,3000000000.0,-36.5203399658
112.273,123.728,1.2,3000000000.0,-38.1701545715
111.671,124.288,1.2,3000000000.0,-36.0218086243
111.37,124.481,1.2,3000000000.0,-34.1225280762
111.069,124.582,1.2,3000000000.0,-32.8882598877
110.768,124.614,1.2,3000000000.0,-31.7721691132
110.467,124.584,1.2,3000000000.0,-31.1102294922
110.166,124.486,1.2,3000000000.0,-29.9489402771
109.865,124.295,1.2,3000000000.0,-28.6427555084
109.263,123.735,1.2,3000000000.0,-28.7884578705
108.962,123.542,1.2,3000000000.0,-28.3219680786
108.661,123.441,1.2,3000000000.0,-27.9585113525
108.36,123.409,1.2,3000000000.0,-27.5899200439
108.059,123.439,1.2,3000000000.0,-27.2937469482
107.758,123.537,1.2,3000000000.0,-27.2444725037
107.457,123.728,1.2,3000000000.0,-27.2548217773
106.855,124.288,1.2,3000000000.0,-27.1046047211
106.554,124.481,1.2,3000000000.0,-26.6002788544
106.253,124.582,1.2,3000000000.0,-26.5990829468
105.952,124.614,1.2,3000000000.0,-26.4643630981
105.651,124.584,1.2,3000000000.0,-25.8528194427
105.35,124.486,1.2,3000000000.0,-26.1023101807
105.049,124.295,1.2,3000000000.0,-26.0683403015
105.049,124.295,1.2,3000000000.0,-25.6305236816
104.447,123.735,1.2,3000000000.0,-25.9424705505
104.146,123.542,1.2,3000000000.0,-25.8861446381
103.845,123.441,1.2,3000000000.0,-25.2416191101
103.544,123.409,1.2,3000000000.0,-25.3577709198
103.243,123.439,1.2,3000000000.0,-25.2354221344
102.942,123.537,1.2,3000000000.0,-24.9891529083
102.641,123.728,1.2,3000000000.0,-25.2226161957
102.039,124.288,1.2,3000000000.0,-24.8899440765
101.738,124.481,1.2,3000000000.0,-24.3563556671
101.437,124.582,1.2,3000000000.0,-24.3447723389
101.136,124.614,1.2,3000000000.0,-24.1477508545
100.835,124.584,1.2,3000000000.0,-24.2405452728
100.534,124.486,1.2,3000000000.0,-24.4932041168
100.233,124.295,1.2,3000000000.0,-24.5205287933
99.631,123.735,1.2,3000000000.0,-24.4563064575
99.33,123.542,1.2,3000000000.0,-24.6298923492
99.029,123.441,1.2,3000000000.0,-24.7652702332
98.728,123.409,1.2,3000000000.0,-25.2651882172
98.427,123.439,1.2,3000000000.0,-24.7023658752
98.126,123.537,1.2,3000000000.0,-24.8782043457
97.825,123.728,1.2,3000000000.0,-25.0924415588
97.223,124.288,1.2,3000000000.0,-24.9486732483
96.922,124.481,1.2,3000000000.0,-24.2415904999
96.621,124.582,1.2,3000000000.0,-24.3212471008
96.32,124.614,1.2,3000000000.0,-24.7370128632
96.019,124.584,1.2,3000000000.0,-24.45753479
95.718,124.486,1.2,3000000000.0,-25.4207420349
95.417,124.295,1.2,3000000000.0,-25.6247844696
94.815,123.735,1.2,3000000000.0,-25.4958229065
94.514,123.542,1.2,3000000000.0,-25.0634078979
94.213,123.441,1.2,3000000000.0,-24.9342937469
93.912,123.409,1.2,3000000000.0,-24.753534317
93.611,123.439,1.2,3000000000.0,-24.8496360779
93.31,123.537,1.2,3000000000.0,-24.8445301056
93.009,123.728,1.2,3000000000.0,-24.9478607178
92.407,124.288,1.2,3000000000.0,-24.735042572
92.106,124.481,1.2,3000000000.0,-24.7600765228
91.805,124.582,1.2,3000000000.0,-24.8974666595
91.504,124.614,1.2,3000000000.0,-24.5962715149
91.203,124.584,1.2,3000000000.0,-25.0525417328
90.902,124.486,1.2,3000000000.0,-25.1701450348
90.601,124.295,1.2,3000000000.0,-25.0753955841
89.999,123.735,1.2,3000000000.0,-25.2939758301
89.999,123.735,1.2,3000000000.0,-24.939912796
89.698,123.542,1.2,3000000000.0,-25.2356472015
89.397,123.441,1.2,3000000000.0,-25.3633499146
89.096,123.409,1.2,3000000000.0,-25.1918678284
88.795,123.439,1.2,3000000000.0,-25.5154075623
88.494,123.537,1.2,3000000000.0,-25.0020008087
88.193,123.728,1.2,3000000000.0,-24.7716960907
87.591,124.288,1.2,3000000000.0,-25.2981109619
87.29,124.481,1.2,3000000000.0,-24.8729934692
86.989,124.582,1.2,3000000000.0,-24.4108905792
86.688,124.614,1.2,3000000000.0,-24.2142238617
86.387,124.584,1.2,3000000000.0,-24.930688858
86.086,124.486,1.2,3000000000.0,-24.8812141418
85.785,124.295,1.2,3000000000.0,-25.5779857635
85.183,123.735,1.2,3000000000.0,-25.1046504974
84.882,123.542,1.2,3000000000.0,-25.10039711
84.581,123.441,1.2,3000000000.0,-24.872505188
84.28,123.409,1.2,3000000000.0,-24.6330986023
83.979,123.439,1.2,3000000000.0,-24.4184894562
83.678,123.537,1.2,3000000000.0,-24.2544708252
83.377,123.728,1.2,3000000000.0,-24.7405452728
82.775,124.288,1.2,3000000000.0,-24.5506286621
82.474,124.481,1.2,3000000000.0,-24.3123912811
82.173,124.582,1.2,3000000000.0,-24.2713298798
81.872,124.614,1.2,3000000000.0,-24.0936698914
81.571,124.584,1.2,3000000000.0,-24.1980018616
81.27,124.486,1.2,3000000000.0,-24.4079399109
80.969,124.295,1.2,3000000000.0,-24.2895946503
80.367,123.735,1.2,3000000000.0,-24.586435318
80.066,123.542,1.2,3000000000.0,-24.4065895081
79.765,123.441,1.2,3000000000.0,-24.3366737366
79.464,123.409,1.2,3000000000.0,-24.3061065674
79.163,123.439,1.2,3000000000.0,-24.1369018555
78.862,123.537,1.2,3000000000.0,-23.8226985931
78.561,123.728,1.2,3000000000.0,-24.0586853027
78.386,123.89,1.2,3000000000.0,-24.0548591614
79.136,123.89,1.2,3000000000.0,-24.2950191498
79.136,126.306,1.2,3000000000.0,-24.4857845306
78.386,126.306,1.2,3000000000.0,-24.2233543396
78.561,126.143,1.2,3000000000.0,-24.4129829407
78.862,125.95,1.2,3000000000.0,-24.2847862244
79.163,125.849,1.2,3000000000.0,-24.2630119324
79.464,125.817,1.2,3000000000.0,-24.5383872986
79.765,125.847,1.2,3000000000.0,-24.6279392242
79.765,125.847,1.2,3000000000.0,-24.7000465393
