x,y,z,freq,value
39.441,188.25,1.2,3000042840.0,-79.359664917
39.252,186.744,1.2,2999937190.0,-77.4685592651
38.759,185.238,1.2,2999935170.0,-77.1641235352
37.887,183.732,1.2,2999996530.0,-78.3410110474
36.533,182.226,1.2,3000090880.0,-79.0926208496
34.881,180.72,1.2,3000096380.0,-77.5465545654
33.6,179.214,1.2,3000091460.0,-78.6327896118
32.985,177.708,1.2,3000058760.0,-77.7220230103
32.985,177.708,1.2,3000099860.0,-79.2911987305
32.848,176.202,1.2,2999964980.0,-83.9452972412
33.037,174.696,1.2,2999902750.0,-78.0864181519
33.53,173.19,1.2,3000024600.0,-79.3487472534
34.402,171.684,1.2,2999916350.0,-78.8022994995
35.756,170.178,1.2,3000034730.0,-78.6535186768
37.408,168.672,1.2,3000026920.0,-80.3268051147
38.689,167.166,1.2,3000041970.0,-77.1564559937
39.304,165.66,1.2,2999991320.0,-80.2966079712
39.441,164.154,1.2,2999996820.0,-77.770324707
39.252,162.648,1.2,3000056730.0,-78.3381729126
38.759,161.142,1.2,3000017950.0,-77.575881958
37.887,159.636,1.2,2999968160.0,-77.3962860107
36.533,158.13,1.2,2999971920.0,-77.2006072998
34.881,156.624,1.2,2999930250.0,-79.8011474609
33.6,155.118,1.2,3000010420.0,-78.8836364746
32.985,153.612,1.2,2999962370.0,-75.9406051636
32.848,152.106,1.2,3000071490.0,-78.5986938477
33.037,150.6,1.2,2999924750.0,-76.6368713379
33.53,149.094,1.2,3000070910.0,-76.4638519287
34.402,147.588,1.2,2999968450.0,-77.9360427856
35.756,146.082,1.2,3000050940.0,-77.6289749146
37.408,144.576,1.2,3000080460.0,-78.77394104
38.689,143.07,1.2,3000050650.0,-79.8847198486
39.304,141.564,1.2,3000030680.0,-79.5679321289
39.441,140.058,1.2,3000054700.0,-79.786491394
39.252,138.552,1.2,2999977420.0,-81.0253829956
38.759,137.046,1.2,2999969900.0,-76.8209152222
37.887,135.54,1.2,3000070040.0,-75.1017379761
36.533,134.034,1.2,2999983210.0,-78.1462097168
34.881,132.528,1.2,3000050360.0,-77.459274292
33.6,131.022,1.2,3000088280.0,-76.0068740845
32.985,129.516,1.2,3000096670.0,-78.992477417
32.848,128.01,1.2,2999916060.0,-77.8747634888
33.037,126.504,1.2,3000023730.0,-78.9812088013
33.53,124.998,1.2,3000050360.0,-78.4967422485
34.402,123.492,1.2,2999983210.0,-78.4054336548
35.756,121.986,1.2,2999980610.0,-78.0273895264
37.408,120.48,1.2,2999903330.0,-76.9343032837
38.689,118.974,1.2,3000036760.0,-77.080291748
39.304,117.468,1.2,2999935170.0,-78.4306488037
39.441,115.962,1.2,3000017660.0,-78.8330383301
39.252,114.456,1.2,2999905070.0,-76.794708252
38.759,112.95,1.2,2999978000.0,-78.182182312
38.759,112.95,1.2,3000097540.0,-75.2193145752
37.887,111.444,1.2,3000054700.0,-77.9870147705
36.533,109.938,1.2,2999944430.0,-78.7319793701
34.881,108.432,1.2,3000094930.0,-79.5853729248
33.6,106.926,1.2,2999919830.0,-76.9360427856
32.985,105.42,1.2,2999969610.0,-79.1546173096
32.848,103.914,1.2,2999957160.0,-76.497467041
33.037,102.408,1.2,3000047760.0,-76.883934021
33.53,100.902,1.2,3000095220.0,-78.0938034058
34.402,99.396,1.2,3000020840.0,-81.2910995483
35.756,97.89,1.2,2999986110.0,-78.495010376
37.408,96.384,1.2,2999907670.0,-76.8711395264
38.689,94.878,1.2,3000084230.0,-76.7261886597
39.304,93.372,1.2,3000075830.0,-77.9234390259
39.441,91.866,1.2,2999977130.0,-77.6721420288
39.252,90.36,1.2,2999996240.0,-77.6731491089
38.759,88.854,1.2,3000019390.0,-78.0294342041
37.887,87.348,1.2,2999923590.0,-76.6903610229
36.533,85.842,1.2,3000070910.0,-79.6749267578
34.881,84.336,1.2,3000017080.0,-76.8051452637
33.6,82.83,1.2,2999971060.0,-78.0173034668
32.985,81.324,1.2,2999993340.0,-77.1915283203
32.848,79.818,1.2,2999937480.0,-79.1971206665
33.037,78.312,1.2,3000065990.0,-79.9877166748
33.53,76.806,1.2,2999901300.0,-77.6843566895
34.402,75.3,1.2,2999991320.0,-78.8745574951
35.756,73.794,1.2,3000095510.0,-78.7819366455
37.408,72.288,1.2,2999962660.0,-76.3000183105
38.689,70.782,1.2,2999969900.0,-76.9164733887
39.304,69.276,1.2,3000047180.0,-76.1288833618
39.441,67.77,1.2,3000060490.0,-79.0067901611
39.252,66.264,1.2,2999961790.0,-81.254234314
38.759,64.758,1.2,3000057600.0,-80.0908737183
37.887,63.252,1.2,3000053550.0,-78.5017242432
36.533,61.746,1.2,2999913460.0,-77.3922042847
34.881,60.24,1.2,2999990740.0,-79.2447052002
33.6,58.734,1.2,2999917510.0,-77.8847808838
32.985,57.228,1.2,3000008970.0,-78.4436569214
32.848,55.722,1.2,3000022580.0,-76.6786193848
33.037,54.216,1.2,3000072070.0,-77.3157196045
33.53,52.71,1.2,2999988130.0,-77.1659545898
34.402,51.204,1.2,2999916640.0,-79.9373245239
35.756,49.698,1.2,3000055860.0,-78.2197952271
35.756,49.698,1.2,2999938930.0,-75.7934570313
37.408,48.192,1.2,3000033860.0,-80.0352096558
38.689,46.686,1.2,3000000870.0,-81.0922927856
39.304,45.18,1.2,3000041390.0,-76.6388092041
39.441,43.674,1.2,3000017950.0,-77.7437896729
39.252,42.168,1.2,3000085670.0,-79.5130157471
38.759,40.662,1.2,2999998260.0,-77.8148498535
37.887,39.156,1.2,3000079590.0,-78.8214645386
36.533,37.65,1.2,2999967580.0,-79.9098205566
34.881,36.144,1.2,2999981190.0,-78.3865356445
33.6,34.638,1.2,3000058180.0,-78.8664855957
32.985,33.132,1.2,2999930250.0,-75.8127746582
32.848,31.626,1.2,3000080750.0,-76.6735305786
33.037,30.12,1.2,2999954850.0,-77.4463500977
33.53,28.614,1.2,2999951660.0,-77.6100082397
34.402,27.108,1.2,3000030100.0,-79.150718689
35.756,25.602,1.2,3000001160.0,-79.2791519165
37.408,24.096,1.2,2999972210.0,-79.3085403442
38.689,22.59,1.2,3000032130.0,-78.6863250732
39.304,21.084,1.2,3000023440.0,-78.6039886475
39.441,19.578,1.2,2999980030.0,-77.1638717651
39.252,18.072,1.2,3000091170.0,-77.9615097046
38.759,16.566,1.2,3000042550.0,-80.6696777344
37.887,15.06,1.2,2999971640.0,-77.8360748291
36.533,13.554,1.2,3000018810.0,-77.4342498779
34.881,12.048,1.2,2999940090.0,-79.8807754517
33.99,11.001,1.2,3000094070.0,-78.146484375
33.99,11.751,1.2,2999915480.0,-78.8312683105
48.307,11.751,1.2,3000029810.0,-81.416519165
48.307,11.001,1.2,3000046020.0,-77.5408096313
49.456,12.048,1.2,2999927640.0,-78.404258728
50.737,13.554,1.2,3000085090.0,-79.6237258911
51.352,15.06,1.2,2999947900.0,-76.9347915649
51.489,16.566,1.2,3000066860.0,-77.9496765137
51.3,18.072,1.2,2999947900.0,-80.507019043
50.807,19.578,1.2,3000073230.0,-77.0826873779
49.935,21.084,1.2,3000055280.0,-75.4303436279
48.581,22.59,1.2,3000090880.0,-77.4865875244
46.929,24.096,1.2,3000048340.0,-78.1249542236
45.648,25.602,1.2,2999987840.0,-77.5406341553
45.033,27.108,1.2,2999995080.0,-80.6878890991
44.896,28.614,1.2,3000071780.0,-78.0176391602
45.085,30.12,1.2,3000064540.0,-79.1598815918
45.085,30.12,1.2,3000036760.0,-79.474319458
45.578,31.626,1.2,2999916060.0,-77.6564788818
46.45,33.132,1.2,2999901590.0,-77.2980117798
47.804,34.638,1.2,3000095510.0,-79.6998596191
49.456,36.144,1.2,3000026340.0,-78.529586792
50.737,37.65,1.2,2999902170.0,-79.0278778076
51.352,39.156,1.2,2999983500.0,-78.1403198242
51.489,40.662,1.2,2999993050.0,-76.7623748779
51.3,42.168,1.2,2999915770.0,-81.6419219971
50.807,43.674,1.2,3000091460.0,-78.7918319702
49.935,45.18,1.2,3000074960.0,-77.8399276733
48.581,46.686,1.2,2999972790.0,-80.1347503662
46.929,48.192,1.2,2999997680.0,-76.312210083
45.648,49.698,1.2,3000035600.0,-78.150680542
45.033,51.204,1.2,3000049200.0,-81.1144104004
44.896,52.71,1.2,3000038490.0,-77.2761383057
45.085,54.216,1.2,2999998260.0,-80.0592727661
45.578,55.722,1.2,3000000870.0,-79.1217803955
46.45,57.228,1.2,2999944430.0,-77.4228897095
47.804,58.734,1.2,3000054410.0,-78.318069458
49.456,60.24,1.2,2999919830.0,-79.2951660156
50.737,61.746,1.2,2999969030.0,-77.1617126465
51.352,63.252,1.2,2999948770.0,-80.8197631836
51.489,64.758,1.2,3000021420.0,-77.7065505981
51.3,66.264,1.2,3000088280.0,-75.3056182861
50.807,67.77,1.2,3000078730.0,-76.8569793701
49.935,69.276,1.2,2999959480.0,-80.4601745605
48.581,70.782,1.2,2999950510.0,-78.6138153076
46.929,72.288,1.2,2999933140.0,-79.8840026855
45.648,73.794,1.2,2999903330.0,-78.763885498
45.033,75.3,1.2,3000091170.0,-79.1749725342
44.896,76.806,1.2,3000004920.0,-80.0709228516
45.085,78.312,1.2,2999967580.0,-77.29271698
45.578,79.818,1.2,3000041680.0,-75.5492248535
46.45,81.324,1.2,2999991320.0,-78.474609375
47.804,82.83,1.2,2999934590.0,-78.5070877075
49.456,84.336,1.2,2999979450.0,-78.1006317139
50.737,85.842,1.2,2999946740.0,-79.4020690918
51.352,87.348,1.2,3000032130.0,-76.1306304932
51.489,88.854,1.2,3000097250.0,-78.1337661743
51.3,90.36,1.2,2999949640.0,-82.9068222046
50.807,91.866,1.2,2999988420.0,-76.8986740112
49.935,93.372,1.2,2999993340.0,-77.5775222778
49.935,93.372,1.2,2999934300.0,-79.7283325195
48.581,94.878,1.2,3000012160.0,-78.2675170898
46.929,96.384,1.2,2999937190.0,-76.7683486938
45.648,97.89,1.2,3000063100.0,-81.0841140747
45.033,99.396,1.2,2999955720.0,-78.3145904541
44.896,100.902,1.2,2999967290.0,-77.0337219238
45.085,102.408,1.2,3000047470.0,-81.6512069702
45.578,103.914,1.2,3000094650.0,-81.0476913452
46.45,105.42,1.2,3000011290.0,-76.849319458
47.804,106.926,1.2,3000071780.0,-80.2718658447
49.456,108.432,1.2,3000095800.0,-82.0998535156
50.737,109.938,1.2,2999910560.0,-78.1627426147
51.352,111.444,1.2,2999954270.0,-77.8229598999
51.489,112.95,1.2,3000076120.0,-79.2252120972
51.3,114.456,1.2,2999954560.0,-77.5258789063
50.807,115.962,1.2,3000070330.0,-78.1935501099
49.935,117.468,1.2,3000022870.0,-76.4590301514
48.581,118.974,1.2,2999968160.0,-78.3440093994
46.929,120.48,1.2,3000031840.0,-78.2941436768
45.648,121.986,1.2,3000080750.0,-76.8534851074
45.033,123.492,1.2,3000081330.0,-76.9616317749
44.896,124.998,1.2,3000062520.0,-80.219367981
45.085,126.504,1.2,3000019970.0,-79.3342590332
45.578,128.01,1.2,3000000580.0,-77.1412887573
46.45,129.516,1.2,3000074670.0,-80.7256088257
47.804,131.022,1.2,3000094070.0,-80.0685882568
49.456,132.528,1.2,2999943270.0,-78.700050354
50.737,134.034,1.2,3000067440.0,-76.5502700806
51.352,135.54,1.2,2999920410.0,-77.4907684326
51.489,137.046,1.2,2999966140.0,-79.766960144
51.3,138.552,1.2,3000039650.0,-80.8700485229
50.807,140.058,1.2,2999942400.0,-81.0150604248
49.935,141.564,1.2,3000065120.0,-76.2480773926
48.581,143.07,1.2,3000073230.0,-78.9275512695
46.929,144.576,1.2,2999908540.0,-79.1189804077
45.648,146.082,1.2,3000034440.0,-77.5906906128
45.033,147.588,1.2,2999961220.0,-82.5873565674
44.896,149.094,1.2,2999908540.0,-78.6721878052
45.085,150.6,1.2,2999982630.0,-80.8590164185
45.578,152.106,1.2,2999908830.0,-76.7834472656
46.45,153.612,1.2,3000008390.0,-78.9528884888
47.804,155.118,1.2,3000002030.0,-75.8242263794
49.456,156.624,1.2,2999966710.0,-81.2581481934
49.456,156.624,1.2,3000084520.0,-80.2689285278
50.737,158.13,1.2,3000061070.0,-78.4554443359
51.352,159.636,1.2,2999909990.0,-76.0714416504
51.489,161.142,1.2,2999910270.0,-78.8611831665
51.3,162.648,1.2,2999964690.0,-78.2727584839
50.807,164.154,1.2,2999919830.0,-78.8622817993
49.935,165.66,1.2,3000041100.0,-76.1594924927
48.581,167.166,1.2,2999910560.0,-83.9989624023
46.929,168.672,1.2,2999982630.0,-78.261138916
45.648,170.178,1.2,2999956300.0,-76.7334823608
45.033,171.684,1.2,3000021710.0,-82.425491333
44.896,173.19,1.2,3000020840.0,-78.1988983154
45.085,174.696,1.2,2999996530.0,-80.4638748169
45.578,176.202,1.2,2999942690.0,-76.6564941406
46.45,177.708,1.2,2999933430.0,-77.5601348877
47.804,179.214,1.2,3000000870.0,-82.8174133301
49.456,180.72,1.2,2999926480.0,-78.916305542
50.737,182.226,1.2,3000088570.0,-76.8113632202
51.352,183.732,1.2,2999939800.0,-81.6750030518
51.489,185.238,1.2,3000062520.0,-79.5563964844
51.3,186.744,1.2,3000027790.0,-76.3062210083
50.807,188.25,1.2,3000097250.0,-78.4789428711
49.935,189.756,1.2,3000099570.0,-77.6721115112
48.581,191.262,1.2,2999979160.0,-76.829246521
46.929,192.768,1.2,3000060490.0,-77.7773742676
45.648,194.274,1.2,3000020260.0,-77.8869018555
45.033,195.78,1.2,3000097830.0,-79.2860565186
44.896,197.286,1.2,2999994790.0,-78.9618835449
45.085,198.792,1.2,3000037630.0,-79.6386871338
45.578,200.298,1.2,3000070040.0,-78.6406097412
46.45,201.804,1.2,2999909990.0,-80.5030593872
47.804,203.31,1.2,2999991900.0,-81.1209564209
49.456,204.816,1.2,2999940670.0,-79.8598861694
50.737,206.322,1.2,2999980030.0,-76.4432830811
51.352,207.828,1.2,2999979740.0,-76.9176025391
51.459,208.999,1.2,3000050650.0,-76.3525009155
51.459,208.249,1.2,2999915770.0,-80.098449707
62.661,208.249,1.2,3000096090.0,-75.6005401611
62.661,208.999,1.2,2999907960.0,-77.7941055298
61.983,207.828,1.2,2999986690.0,-78.5456848145
60.629,206.322,1.2,2999933430.0,-77.1005859375
58.977,204.816,1.2,3000005790.0,-77.7210540771
57.696,203.31,1.2,3000073520.0,-82.4955673218
57.696,203.31,1.2,2999940670.0,-80.0304107666
57.081,201.804,1.2,3000074380.0,-78.5267715454
56.944,200.298,1.2,2999956870.0,-76.236831665
57.133,198.792,1.2,2999914620.0,-77.8103179932
57.626,197.286,1.2,2999919250.0,-79.0843582153
58.498,195.78,1.2,3000048050.0,-77.4457244873
59.852,194.274,1.2,2999981190.0,-78.9299545288
61.504,192.768,1.2,3000089440.0,-77.6153717041
62.785,191.262,1.2,2999906220.0,-76.1165542603
63.4,189.756,1.2,2999921560.0,-81.8024978638
63.537,188.25,1.2,2999929960.0,-79.0805282593
63.348,186.744,1.2,3000052970.0,-76.4379272461
62.855,185.238,1.2,3000057600.0,-78.0875549316
61.983,183.732,1.2,3000039360.0,-76.9026947021
60.629,182.226,1.2,3000000000.0,-83.5284805298
58.977,180.72,1.2,2999995950.0,-77.9081573486
57.696,179.214,1.2,3000041970.0,-78.4926223755
57.081,177.708,1.2,2999900720.0,-77.0764541626
56.944,176.202,1.2,3000022870.0,-77.979850769
57.133,174.696,1.2,2999974530.0,-78.9188537598
57.626,173.19,1.2,2999921560.0,-80.8876800537
58.498,171.684,1.2,3000048340.0,-75.9965591431
59.852,170.178,1.2,3000008390.0,-77.6664047241
61.504,168.672,1.2,3000042550.0,-79.1501846313
62.785,167.166,1.2,3000074960.0,-77.2368164063
63.4,165.66,1.2,3000070620.0,-82.0034561157
63.537,164.154,1.2,3000050070.0,-78.711730957
63.348,162.648,1.2,2999924170.0,-76.2412414551
62.855,161.142,1.2,3000045150.0,-75.8843154907
61.983,159.636,1.2,2999909410.0,-80.4922027588
60.629,158.13,1.2,3000002890.0,-80.5179214478
58.977,156.624,1.2,2999975690.0,-78.0714569092
57.696,155.118,1.2,2999956580.0,-78.4423904419
57.081,153.612,1.2,2999916930.0,-78.9939727783
56.944,152.106,1.2,2999984370.0,-78.326713562
57.133,150.6,1.2,3000005210.0,-78.3345336914
57.626,149.094,1.2,2999968450.0,-80.4245223999
58.498,147.588,1.2,3000015920.0,-79.0907745361
59.852,146.082,1.2,3000049490.0,-80.0957489014
61.504,144.576,1.2,3000059910.0,-76.7234344482
62.785,143.07,1.2,3000030970.0,-77.9971008301
63.4,141.564,1.2,3000040230.0,-79.1376113892
63.537,140.058,1.2,3000071490.0,-80.1147003174
63.537,140.058,1.2,2999957160.0,-81.2572174072
63.348,138.552,1.2,3000063390.0,-76.7737197876
62.855,137.046,1.2,2999999420.0,-77.4118499756
61.983,135.54,1.2,2999993630.0,-77.2388763428
60.629,134.034,1.2,2999942690.0,-80.6331863403
58.977,132.528,1.2,3000093200.0,-79.9953231812
57.696,131.022,1.2,3000025760.0,-75.8750076294
57.081,129.516,1.2,2999922720.0,-77.4237518311
56.944,128.01,1.2,2999924170.0,-77.9657745361
57.133,126.504,1.2,2999946740.0,-79.1622848511
57.626,124.998,1.2,3000092620.0,-77.1663513184
58.498,123.492,1.2,3000079310.0,-77.4576263428
59.852,121.986,1.2,3000042840.0,-79.2209014893
61.504,120.48,1.2,2999936030.0,-79.6050949097
62.785,118.974,1.2,3000032130.0,-77.9458847046
63.4,117.468,1.2,3000006950.0,-81.2093353271
63.537,115.962,1.2,3000007530.0,-76.4044799805
63.348,114.456,1.2,2999973660.0,-79.7027282715
62.855,112.95,1.2,3000031260.0,-78.5905914307
61.983,111.444,1.2,3000012450.0,-77.0604095459
60.629,109.938,1.2,2999953980.0,-79.2065658569
58.977,108.432,1.2,3000050940.0,-77.287651062
57.696,106.926,1.2,2999990740.0,-84.4996795654
57.081,105.42,1.2,3000045730.0,-77.9310150146
56.944,103.914,1.2,3000077860.0,-78.210144043
57.133,102.408,1.2,3000057600.0,-77.2254333496
57.626,100.902,1.2,2999936030.0,-79.3460006714
58.498,99.396,1.2,2999993630.0,-82.0630569458
59.852,97.89,1.2,2999927060.0,-77.9576187134
61.504,96.384,1.2,3000011870.0,-78.3804473877
62.785,94.878,1.2,3000025760.0,-80.007598877
63.4,93.372,1.2,3000064540.0,-76.5164337158
63.537,91.866,1.2,2999964400.0,-77.0182647705
63.348,90.36,1.2,3000024020.0,-79.8207244873
62.855,88.854,1.2,3000000870.0,-79.1236419678
61.983,87.348,1.2,2999925900.0,-79.8691711426
60.629,85.842,1.2,2999943270.0,-75.9169006348
58.977,84.336,1.2,2999999420.0,-78.5257568359
57.696,82.83,1.2,3000050650.0,-81.8217468262
57.081,81.324,1.2,2999947610.0,-78.1025085449
56.944,79.818,1.2,2999927930.0,-76.5063095093
57.133,78.312,1.2,2999936610.0,-79.0416488647
57.626,76.806,1.2,3000080170.0,-78.1855621338
58.498,75.3,1.2,2999999420.0,-77.0807037354
58.498,75.3,1.2,3000089150.0,-78.1126937866
59.852,73.794,1.2,3000049490.0,-79.5585479736
61.504,72.288,1.2,3000057310.0,-79.1385574341
62.785,70.782,1.2,3000050940.0,-77.0721740723
63.4,69.276,1.2,3000032710.0,-76.4275436401
63.537,67.77,1.2,2999999420.0,-81.8864059448
63.348,66.264,1.2,3000060780.0,-79.1371307373
62.855,64.758,1.2,3000074100.0,-77.753112793
61.983,63.252,1.2,2999964110.0,-77.0663070679
60.629,61.746,1.2,3000083070.0,-78.1384429932
58.977,60.24,1.2,2999960930.0,-78.0272521973
57.696,58.734,1.2,2999975980.0,-78.3181304932
57.081,57.228,1.2,2999999710.0,-77.5238037109
56.944,55.722,1.2,2999912300.0,-76.4737854004
57.133,54.216,1.2,3000017950.0,-79.0273742676
57.626,52.71,1.2,3000011580.0,-78.4889297485
58.498,51.204,1.2,2999998550.0,-77.9311523438
59.852,49.698,1.2,2999961510.0,-77.9453125
61.504,48.192,1.2,2999929960.0,-79.8336791992
62.785,46.686,1.2,2999942980.0,-77.1085891724
63.4,45.18,1.2,3000005790.0,-78.3100357056
63.537,43.674,1.2,2999957740.0,-79.5359344482
63.348,42.168,1.2,2999969900.0,-79.0029449463
62.855,40.662,1.2,2999967290.0,-75.8523864746
61.983,39.156,1.2,2999959480.0,-77.4477005005
60.629,37.65,1.2,3000092910.0,-78.3013458252
58.977,36.144,1.2,3000054410.0,-78.4064407349
57.696,34.638,1.2,3000083070.0,-78.3089370728
57.081,33.132,1.2,2999929960.0,-81.4731216431
56.944,31.626,1.2,2999937480.0,-77.9859619141
57.133,30.12,1.2,3000066570.0,-79.1984863281
57.626,28.614,1.2,3000016210.0,-81.5457763672
58.498,27.108,1.2,3000001450.0,-79.0859985352
59.852,25.602,1.2,3000002890.0,-77.818397522
61.504,24.096,1.2,2999982920.0,-79.0859985352
62.785,22.59,1.2,2999921560.0,-78.9070129395
63.4,21.084,1.2,3000052100.0,-76.9617538452
63.537,19.578,1.2,2999940090.0,-81.8698043823
63.348,18.072,1.2,3000036760.0,-75.9968032837
62.855,16.566,1.2,2999939510.0,-77.3918838501
61.983,15.06,1.2,3000042260.0,-77.1721878052
60.629,13.554,1.2,2999978000.0,-77.4656219482
58.977,12.048,1.2,3000096380.0,-78.3310165405
58.977,12.048,1.2,3000067440.0,-76.3918228149
58.086,11.001,1.2,3000096380.0,-81.5146636963
58.086,11.751,1.2,2999981480.0,-78.6862640381
72.403,11.751,1.2,2999925040.0,-75.1992416382
72.403,11.001,1.2,2999954850.0,-76.425239563
73.552,12.048,1.2,2999919540.0,-76.3428192139
74.833,13.554,1.2,3000028940.0,-77.1073303223
75.448,15.06,1.2,2999904490.0,-77.321647644
75.585,16.566,1.2,3000012450.0,-79.3090667725
75.396,18.072,1.2,2999931690.0,-78.1060638428
74.903,19.578,1.2,3000090300.0,-78.0355758667
74.031,21.084,1.2,2999926480.0,-76.3336257935
72.677,22.59,1.2,3000036470.0,-78.7002182007
71.025,24.096,1.2,3000020550.0,-79.3820114136
69.744,25.602,1.2,2999917220.0,-78.8080291748
69.129,27.108,1.2,2999985530.0,-78.4316635132
68.992,28.614,1.2,3000089440.0,-80.3035354614
69.181,30.12,1.2,3000049490.0,-78.8745422363
69.674,31.626,1.2,2999900430.0,-77.8368835449
70.546,33.132,1.2,2999953980.0,-80.1642227173
71.9,34.638,1.2,3000075250.0,-80.5678024292
73.552,36.144,1.2,2999930540.0,-79.2794952393
74.833,37.65,1.2,2999901880.0,-79.024848938
75.448,39.156,1.2,3000086540.0,-78.5386810303
75.585,40.662,1.2,2999947030.0,-77.7951660156
75.396,42.168,1.2,2999961510.0,-78.9270095825
74.903,43.674,1.2,3000030390.0,-77.799697876
74.031,45.18,1.2,2999945300.0,-79.6032409668
72.677,46.686,1.2,2999993340.0,-77.8768310547
71.025,48.192,1.2,3000009260.0,-77.2504272461
69.744,49.698,1.2,2999935170.0,-78.5506896973
69.129,51.204,1.2,2999953400.0,-78.6586837769
68.992,52.71,1.2,2999938060.0,-79.1431274414
69.181,54.216,1.2,2999991610.0,-79.7096405029
69.674,55.722,1.2,2999942690.0,-76.5463409424
70.546,57.228,1.2,2999991610.0,-78.951423645
71.9,58.734,1.2,2999980030.0,-76.855682373
73.552,60.24,1.2,2999947610.0,-77.8723449707
74.833,61.746,1.2,2999966430.0,-76.0001220703
75.448,63.252,1.2,3000017370.0,-78.5675735474
75.585,64.758,1.2,2999900430.0,-82.2601165771
75.396,66.264,1.2,3000068020.0,-77.3508148193
74.903,67.77,1.2,2999956870.0,-79.3606185913
74.903,67.77,1.2,2999981480.0,-79.1470794678
74.031,69.276,1.2,2999974240.0,-78.0093383789
72.677,70.782,1.2,3000039650.0,-78.1878738403
71.025,72.288,1.2,2999914040.0,-78.0242919922
69.744,73.794,1.2,2999910270.0,-76.9451828003
69.129,75.3,1.2,2999911140.0,-78.2390289307
68.992,76.806,1.2,3000035890.0,-78.256439209
69.181,78.312,1.2,3000057020.0,-78.2955474854
69.674,79.818,1.2,3000011290.0,-77.2327728271
70.546,81.324,1.2,3000030970.0,-78.0368423462
71.9,82.83,1.2,3000028080.0,-77.6192703247
73.552,84.336,1.2,3000024020.0,-80.0470275879
74.833,85.842,1.2,3000056440.0,-77.3271408081
75.448,87.348,1.2,2999989580.0,-76.176071167
75.585,88.854,1.2,3000097830.0,-79.9934234619
75.396,90.36,1.2,2999903040.0,-78.2478027344
74.903,91.866,1.2,3000056730.0,-76.9384155273
74.031,93.372,1.2,3000015920.0,-75.2395858765
72.677,94.878,1.2,3000029810.0,-78.4879837036
71.025,96.384,1.2,2999976560.0,-79.371635437
69.744,97.89,1.2,3000092040.0,-78.9108123779
69.129,99.396,1.2,2999903620.0,-80.0625
68.992,100.902,1.2,3000054700.0,-78.9910430908
69.181,102.408,1.2,3000031260.0,-77.8272094727
69.674,103.914,1.2,3000045150.0,-79.7059555054
70.546,105.42,1.2,2999914330.0,-78.1819534302
71.9,106.926,1.2,3000095220.0,-79.1305541992
73.552,108.432,1.2,3000053550.0,-79.0303268433
74.833,109.938,1.2,3000000870.0,-81.109046936
75.448,111.444,1.2,3000046600.0,-75.5441436768
75.585,112.95,1.2,3000018810.0,-78.6540298462
75.396,114.456,1.2,3000005790.0,-77.2114181519
74.903,115.962,1.2,2999980610.0,-79.4462127686
74.031,117.468,1.2,3000013600.0,-79.2971420288
72.677,118.974,1.2,2999939510.0,-76.4412994385
71.025,120.48,1.2,2999978580.0,-79.9809570313
69.744,121.986,1.2,2999957740.0,-78.4267654419
69.129,123.492,1.2,3000095220.0,-77.4176864624
68.992,124.998,1.2,2999995080.0,-77.0566101074
69.181,126.504,1.2,2999916930.0,-77.3594970703
69.674,128.01,1.2,3000078440.0,-80.3564529419
70.546,129.516,1.2,2999989000.0,-79.9374237061
71.9,131.022,1.2,3000073230.0,-78.0364761353
71.9,131.022,1.2,3000055280.0,-77.8853607178
73.552,132.528,1.2,3000044280.0,-79.6733932495
74.833,134.034,1.2,2999905930.0,-80.251411438
75.448,135.54,1.2,2999936610.0,-78.1235733032
75.585,137.046,1.2,2999929090.0,-78.91355896
75.396,138.552,1.2,2999943270.0,-78.7632522583
74.903,140.058,1.2,2999971640.0,-82.0015258789
74.031,141.564,1.2,3000001160.0,-77.8983306885
72.677,143.07,1.2,2999979450.0,-78.4694976807
71.025,144.576,1.2,3000074670.0,-78.1978530884
69.744,146.082,1.2,2999901880.0,-80.1116714478
69.129,147.588,1.2,3000072070.0,-78.9713897705
68.992,149.094,1.2,3000056440.0,-79.3227539063
69.181,150.6,1.2,3000046890.0,-79.7516860962
69.674,152.106,1.2,3000030390.0,-78.4959716797
70.546,153.612,1.2,2999980320.0,-77.7123413086
71.9,155.118,1.2,3000015340.0,-79.8734817505
73.552,156.624,1.2,3000002320.0,-78.460723877
74.833,158.13,1.2,3000074960.0,-76.9021453857
75.448,159.636,1.2,3000037630.0,-77.3962936401
75.585,161.142,1.2,3000068600.0,-80.4510498047
75.396,162.648,1.2,2999916930.0,-79.8817672729
74.903,164.154,1.2,3000059330.0,-77.2701721191
74.031,165.66,1.2,2999936030.0,-80.8706970215
72.677,167.166,1.2,2999958900.0,-76.3091430664
71.025,168.672,1.2,2999900140.0,-77.5645599365
69.744,170.178,1.2,3000030680.0,-76.4437866211
69.129,171.684,1.2,2999951660.0,-78.8632736206
68.992,173.19,1.2,2999913170.0,-78.0640335083
69.181,174.696,1.2,2999950510.0,-75.5076217651
69.674,176.202,1.2,2999995080.0,-78.2315673828
70.546,177.708,1.2,2999971920.0,-80.5211715698
71.9,179.214,1.2,2999939800.0,-76.2238769531
73.552,180.72,1.2,3000093200.0,-79.3673248291
74.833,182.226,1.2,2999916060.0,-80.1430511475
75.448,183.732,1.2,2999995370.0,-78.634765625
75.585,185.238,1.2,2999933140.0,-79.0518569946
